bioid_number;0x;0y;1x;1y;2x;2y;3x;3y;4x;4y;5x;5y;6x;6y;7x;7y;8x;8y;9x;9y;10x;10y;11x;11y;12x;12y;13x;13y;14x;14y;15x;15y;16x;16y;17x;17y;18x;18y;19x;19y
0081;149.267;125.964;232.392;121.048;159.546;205.067;233.286;201.045;117.09;116.579;164.909;95.1278;211.387;88.8711;263.676;105.854;114.855;140.712;131.391;132.221;165.356;125.964;216.75;122.389;249.375;124.624;264.569;124.177;193.511;144.288;183.232;156.801;203.79;156.801;195.299;177.359;197.086;222.943;197.98;263.612
0082;156.418;142.053;239.543;134.903;169.378;222.943;240.436;217.134;123.347;133.562;171.613;112.557;219.432;106.3;268.592;117.473;125.581;153.226;140.329;146.522;172.06;141.606;222.56;137.584;256.972;138.031;272.614;141.159;201.109;164.398;190.83;177.359;211.834;176.465;203.79;197.917;206.025;234.563;208.754;279.836
0083;144.798;128.199;227.476;121.495;155.077;206.408;231.945;200.151;111.28;123.73;159.993;98.703;206.918;91.5525;256.078;106.747;113.515;143.394;129.603;134.903;160.44;127.752;209.153;123.73;247.14;125.518;259.653;129.54;189.042;142.947;179.21;156.354;201.109;155.907;192.17;176.912;194.405;219.368;198.319;261.205
0084;149.714;135.349;232.392;128.646;159.993;214.899;234.18;209.536;118.431;125.964;165.356;106.747;210.047;101.384;260.994;113.898;119.324;146.522;134.966;139.819;164.462;134.903;215.41;130.88;249.821;132.668;265.016;135.796;193.958;153.673;184.126;164.845;204.237;164.398;195.746;186.297;197.98;226.966;202.449;271.209
0085;151.502;139.372;233.733;134.456;162.228;220.709;233.733;215.346;119.324;129.987;168.484;108.535;213.622;104.513;262.782;118.814;114.855;155.46;137.648;144.288;165.803;139.372;218.985;135.796;248.481;138.478;265.91;144.735;196.639;160.376;185.914;171.102;206.025;171.102;196.193;190.766;199.321;239.479;201.761;276.986
0086;146.139;135.349;228.37;127.305;159.546;212.218;231.945;204.173;114.408;125.518;160.887;104.96;206.918;98.703;256.525;111.216;115.749;146.522;131.391;140.265;160.44;134.009;213.175;128.646;243.565;129.093;260.547;134.009;189.489;151.885;181.891;162.611;201.109;162.611;193.511;183.169;195.299;221.603;197.086;267.634
0087;157.312;136.69;239.096;130.88;167.59;217.581;239.096;213.111;126.475;123.73;171.166;105.854;219.879;101.384;268.145;114.792;122.9;147.863;141.67;141.159;173.4;135.796;221.666;133.115;254.737;134.009;270.826;135.796;201.555;155.013;190.83;167.527;210.94;167.527;202.002;187.638;203.343;233.669;204.684;276.572
0088;154.63;142.053;236.414;135.796;167.59;222.496;236.414;217.581;123.347;130.433;168.484;110.323;216.303;105.854;265.016;120.602;122.006;154.567;138.095;147.416;170.272;141.606;219.432;138.031;253.397;139.372;267.698;142.947;197.533;160.823;188.595;172.443;208.706;172.443;199.321;194.341;202.449;238.585;205.131;278.36
0089;145.245;127.752;230.604;123.283;158.652;211.771;227.476;207.749;113.515;113.898;160.44;95.5747;209.153;91.1056;259.653;105.854;110.386;144.735;126.922;134.009;161.334;127.305;214.069;124.177;247.587;126.858;264.123;131.327;190.83;148.31;180.551;159.929;199.768;159.929;190.83;182.722;193.958;228.306;195.596;271.285
0090;166.25;66.9726;222.56;66.5257;170.719;125.964;218.538;125.071;143.457;53.1184;171.613;52.6715;206.918;54.0123;240.436;52.2246;136.754;66.5257;153.289;66.9726;173.847;67.4195;212.728;66.9726;230.604;67.4195;245.799;66.5257;192.17;96.4685;184.573;99.5968;202.449;99.5968;193.511;121.048;193.958;136.243;193.721;163.806
0091;175.188;88.8711;225.242;89.318;184.573;143.394;219.432;143.394;157.312;79.0391;185.02;77.6984;214.516;76.8046;241.777;76.3576;151.055;90.6587;166.25;89.7649;183.679;89.7649;218.538;89.318;234.18;90.2118;249.375;89.7649;201.555;110.77;193.958;115.686;208.685;116.179;201.109;133.562;201.109;154.12;201.555;183.616
0092;175.635;90.6587;226.135;91.9994;181.891;142.5;221.219;142.053;158.652;80.8267;186.361;79.9329;214.069;79.9329;239.989;79.0391;152.396;91.5525;165.803;92.4463;184.126;92.4463;217.644;92.8932;234.627;92.4463;251.332;92.3969;201.555;114.792;193.379;117.857;208.722;118.306;200.215;135.349;200.215;150.991;200.215;178.7
0093;183.232;88.8711;231.945;89.7649;191.277;139.372;227.029;138.925;165.803;78.1453;193.064;77.6984;221.666;77.2515;246.246;78.1453;161.536;93.3705;173.847;90.2118;192.617;90.2118;223.454;90.2118;240.436;90.6587;254.059;90.9666;207.365;107.194;201.031;112.935;214.951;113.166;207.365;129.093;207.812;147.863;208.259;178.253
0094;196.193;104.513;244.905;103.619;206.471;159.929;239.543;158.589;176.529;96.4685;205.578;94.234;233.733;93.3401;261.441;94.234;174.294;105.854;186.807;104.96;205.131;105.854;237.308;105.407;252.503;105.407;266.804;104.96;223.454;127.305;215.856;132.221;230.988;132.502;222.56;149.651;223.007;171.102;223.626;195.91
0095;171.166;59.8221;231.051;60.269;183.679;125.518;224.348;125.071;150.161;45.9679;182.338;45.0741;214.963;48.6494;252.503;47.7555;144.798;59.3751;160.44;61.6097;180.998;61.1628;220.772;62.0566;241.777;62.5035;255.883;61.5589;205.131;88.4242;195.299;92.8932;213.175;92.4463;204.237;113.898;203.79;139.819;204.684;172.443
0096;162.228;55.353;222.56;54.9061;172.506;120.602;218.091;118.814;145.692;42.8396;173.847;42.3926;210.047;41.0519;244.459;42.8396;136.754;57.5875;151.055;57.1406;172.506;57.5875;214.069;56.2468;234.18;57.1406;248.628;57.2145;195.299;81.7205;186.361;87.0834;203.79;87.0834;195.299;108.982;195.299;129.987;196.639;166.633
0097;195.299;81.2736;255.631;80.8267;207.812;146.075;250.715;145.181;174.294;70.5478;206.471;66.5257;240.883;66.9726;275.295;67.4195;172.06;83.5082;185.467;83.0613;205.578;82.6144;245.799;82.6144;265.91;83.5082;282.893;81.7205;226.582;105.854;218.985;112.11;236.414;112.557;227.029;133.115;228.37;155.907;231.051;192.107
0098;169.378;115.686;231.945;114.345;179.21;178.7;227.923;181.828;152.842;103.172;183.679;100.491;220.772;101.831;250.268;100.938;148.373;116.132;159.546;117.473;180.104;116.579;222.113;115.686;243.118;115.686;254.737;115.239;202.896;143.841;193.958;149.204;213.622;150.544;203.79;169.761;204.237;195.682;201.109;224.731
0099;166.697;110.77;227.923;107.194;180.998;170.655;224.795;172.89;149.714;96.9154;179.657;93.3401;217.644;94.6809;248.034;94.6809;145.245;116.579;158.205;112.11;177.869;110.77;219.432;108.535;237.755;108.982;254.291;114.792;201.555;138.478;191.277;142.053;210.94;142.5;201.555;162.164;201.109;184.062;199.321;214.005
0100;165.356;120.155;234.627;117.473;179.21;177.806;224.795;179.593;149.714;97.3623;180.551;94.6809;221.666;95.5747;248.034;96.9154;142.117;118.367;156.418;119.708;176.529;116.132;222.113;115.686;242.224;117.473;252.95;115.686;202.002;142.947;192.617;147.863;212.728;148.757;202.002;169.314;200.215;193.001;197.533;223.39
0101;164.015;113.004;227.029;110.77;176.975;175.571;222.113;178.253;142.564;102.725;178.316;92.8932;216.75;92.8932;244.905;97.8092;138.988;118.814;154.183;115.686;174.294;113.898;217.197;111.663;236.861;112.11;252.95;113.898;197.98;143.394;187.701;147.416;208.259;147.863;198.427;165.739;199.321;190.319;197.533;221.603
0102;156.418;117.92;222.56;114.345;172.06;184.509;217.197;185.85;135.413;106.3;172.06;98.2561;209.153;98.703;244.459;100.491;130.05;124.177;147.926;120.602;168.484;118.367;213.175;117.026;233.286;116.132;246.246;117.92;194.852;150.991;184.126;154.567;205.131;154.567;194.852;176.465;195.746;198.81;193.958;230.094
0103;163.568;116.132;226.582;113.451;177.422;179.146;222.113;180.487;143.457;105.407;180.998;97.8092;210.494;96.4685;248.034;97.8092;139.882;121.942;154.63;118.367;175.635;116.579;217.644;115.239;236.414;114.345;251.609;116.132;199.768;143.394;189.042;149.651;209.153;150.097;199.768;168.868;200.215;195.682;197.533;224.731
0104;164.909;112.557;228.37;109.429;176.975;174.677;223.901;176.912;144.798;101.384;177.422;94.234;214.069;94.234;248.034;94.6809;140.776;120.155;155.524;114.792;176.529;113.004;218.091;110.77;239.096;111.216;254.291;117.473;200.215;139.372;189.936;145.628;210.047;146.075;199.768;165.739;199.321;188.532;197.98;219.815
0105;169.378;113.004;232.839;111.216;180.998;176.912;227.476;178.253;150.161;101.384;186.361;97.3623;221.219;94.234;253.397;96.9154;143.228;118.93;159.546;116.132;180.551;114.345;223.454;113.004;244.459;113.898;256.972;117.026;205.131;144.288;194.852;147.863;214.963;148.31;205.131;167.08;204.684;191.66;201.555;221.156
0106;164.462;117.92;229.264;115.239;177.869;180.04;224.348;181.381;141.67;109.429;179.21;97.8092;210.494;96.9154;252.503;104.066;139.882;123.73;153.289;121.942;178.316;117.026;218.538;116.132;239.096;117.473;252.056;118.367;198.427;143.394;189.042;148.31;209.6;149.204;199.768;170.208;199.768;195.682;198.427;226.966
0107;165.356;114.792;229.711;112.557;175.635;178.253;221.666;180.487;139.435;108.982;177.422;99.1499;208.706;97.3623;248.481;101.831;139.435;120.155;151.949;118.367;175.188;116.132;214.963;114.345;238.202;114.792;251.162;115.686;195.746;144.735;186.361;148.757;207.365;150.097;196.193;169.761;195.299;191.66;193.958;223.837
0108;165.356;113.004;230.158;111.216;179.21;178.253;223.007;180.487;142.564;102.725;181.891;96.9154;213.175;95.5747;250.715;96.9154;141.223;117.026;155.077;115.239;176.529;113.004;220.326;111.663;239.543;113.451;252.056;117.473;201.109;144.288;190.83;147.416;210.94;147.863;200.215;167.527;199.768;190.766;197.086;222.05
0109;164.015;118.367;228.37;115.686;176.975;185.403;222.113;186.297;138.095;113.004;181.445;103.619;215.856;98.2561;250.268;100.938;137.774;124.976;152.842;121.495;175.188;118.814;219.432;117.026;239.096;117.473;253.844;118.367;198.427;148.31;189.042;152.779;208.706;154.12;198.427;175.124;198.427;197.917;196.639;232.328
0110;167.59;111.216;231.945;110.323;182.338;177.806;224.795;180.04;144.798;105.407;187.701;96.9154;218.538;94.6809;254.737;98.2561;143.143;117.025;157.312;113.898;180.998;113.004;222.56;112.11;244.012;112.557;255.631;113.004;202.896;142.947;194.405;146.969;214.069;148.31;203.343;168.421;203.343;188.978;200.215;226.519
0111;164.462;115.686;230.604;113.898;180.551;179.593;221.666;182.275;144.798;105.407;184.573;99.5968;219.432;96.9154;251.609;100.938;141.223;120.602;154.63;117.92;177.869;117.026;220.772;115.686;241.777;115.686;254.737;118.814;199.768;148.757;190.83;151.885;212.281;152.332;201.555;171.549;201.555;195.235;198.874;229.647
0112;169.378;116.132;235.074;114.792;182.785;182.275;228.817;184.509;146.139;109.876;187.254;100.938;217.644;98.2561;257.866;101.384;142.564;121.048;159.993;118.367;182.338;117.026;225.688;116.132;246.246;116.132;258.76;117.92;205.578;148.757;195.299;151.438;215.856;153.226;205.131;171.996;204.237;197.47;202.002;228.306
0113;163.121;121.048;227.923;119.708;176.529;187.638;222.56;189.872;139.688;110.635;180.104;104.513;213.622;103.172;249.821;105.854;134.684;125.325;151.055;123.73;174.741;121.048;216.303;120.602;238.202;121.048;252.95;121.495;197.533;155.46;187.254;157.695;210.494;158.589;197.98;181.381;197.98;204.173;196.639;231.882
0114;162.674;117.026;227.029;115.239;175.635;182.722;223.454;184.062;140.776;108.088;181.445;101.384;213.622;98.2561;251.162;106.747;137.201;124.177;152.396;120.155;176.082;117.92;216.303;116.579;239.096;117.473;252.056;121.495;196.639;151.438;187.701;156.354;208.706;155.013;195.299;176.018;196.193;196.129;193.958;227.859
0115;150.161;197.917;213.622;201.492;155.524;257.802;204.684;261.824;127.816;183.169;167.144;179.593;194.405;181.828;237.755;186.297;121.112;198.363;136.754;201.492;159.993;199.257;202.002;201.939;227.923;205.067;237.755;206.408;176.082;241.267;168.484;239.032;189.042;241.714;180.998;256.461;180.551;277.019;178.316;304.728
0116;138.095;198.81;200.662;201.939;144.798;258.249;192.17;262.271;115.749;184.956;155.077;180.04;183.679;182.275;220.326;186.297;109.046;201.492;126.028;201.492;149.267;199.704;190.383;201.939;217.644;204.62;230.158;207.749;163.568;239.479;155.077;239.479;176.529;240.82;166.25;254.674;165.803;270.763;164.462;300.705
0117;172.953;104.96;237.755;108.535;180.551;164.398;227.029;169.314;149.267;91.5525;190.383;88.8711;218.538;89.7649;261.888;92.4463;143.011;108.982;162.674;107.194;183.679;105.407;227.029;107.641;250.268;110.77;268.592;116.132;200.215;150.991;192.17;147.863;212.281;149.651;203.79;163.058;201.555;183.169;198.427;209.983
0118;158.205;114.345;223.454;114.792;169.825;172.443;216.303;175.571;134.966;99.5968;174.741;97.8092;202.449;98.2561;246.693;97.3623;133.179;113.451;148.373;116.579;167.144;113.451;214.963;113.898;235.074;116.132;254.737;112.11;187.254;161.717;180.104;161.27;200.662;158.589;191.723;170.655;192.617;194.341;192.17;218.474
0119;166.697;103.172;229.711;105.407;172.953;162.164;218.985;166.186;140.776;90.6587;183.679;86.1896;211.834;86.1896;252.056;90.6587;136.307;106.3;153.289;105.407;176.975;103.619;218.985;105.854;242.671;108.088;260.547;110.77;190.83;147.863;184.126;146.075;204.237;147.863;195.299;159.929;194.852;178.7;192.617;206.408
0120;163.121;111.663;228.37;113.004;172.506;171.549;221.219;174.677;140.329;99.5968;179.657;96.9154;213.175;96.4685;250.715;99.1499;139.882;116.132;150.161;115.239;173.4;113.004;218.985;113.898;243.118;115.686;257.866;109.429;192.617;159.036;182.338;158.142;204.684;155.46;193.958;169.761;194.852;185.403;196.193;216.24
0121;160.44;124.177;227.029;129.54;167.59;180.934;216.303;188.085;136.754;108.088;176.529;109.876;215.41;113.451;255.631;116.579;130.944;117.473;148.82;125.071;171.166;125.071;219.432;129.987;239.096;133.115;257.634;131.041;187.701;173.784;176.975;170.208;200.215;171.996;191.277;183.616;189.489;195.682;186.361;221.603
0122;173.4;104.96;234.18;107.194;181.891;163.058;227.029;167.08;151.502;91.9994;188.148;84.8489;215.41;85.7427;256.525;92.8932;146.586;109.429;163.121;107.194;183.232;105.407;226.582;106.747;250.268;110.77;265.91;111.663;200.215;146.969;190.83;145.181;212.281;145.181;204.237;159.482;203.343;182.275;200.215;207.749
0123;170.719;113.451;231.498;115.239;180.104;170.655;224.348;173.337;149.714;97.3623;189.936;96.9154;214.069;95.1278;253.844;99.1499;141.67;117.026;159.993;114.792;182.338;113.451;221.219;115.686;243.565;117.026;261.888;120.602;195.746;158.142;188.595;155.46;210.494;155.013;200.215;167.974;201.109;187.191;199.321;214.005
0124;168.037;109.876;231.498;113.004;177.869;169.761;223.901;173.784;147.033;96.9154;184.573;91.5525;215.856;92.4463;255.184;98.703;140.776;114.345;158.652;112.557;179.657;110.323;223.007;112.557;246.246;115.686;262.335;117.92;194.405;153.673;187.254;154.12;207.365;152.779;199.768;167.974;200.215;187.638;197.533;214.005
0125;173.847;110.77;237.308;115.239;182.338;169.761;226.135;174.23;151.055;96.0216;184.126;93.3401;218.538;93.3401;256.972;97.8092;143.457;113.898;162.674;113.004;182.785;111.216;228.817;115.686;249.375;118.367;266.357;121.048;197.98;156.801;190.383;155.013;211.387;155.013;202.896;166.633;202.896;188.532;201.555;210.877
0126;167.59;106.3;233.733;110.77;172.953;165.292;227.476;169.761;144.798;91.9994;187.701;89.318;218.985;90.2118;257.866;95.1278;136.754;108.982;156.418;109.876;178.316;107.641;223.454;110.323;246.246;113.451;266.357;117.026;194.852;152.332;186.361;153.226;208.706;153.673;200.215;167.08;199.768;181.828;197.086;215.346
0127;185.914;109.876;247.14;113.898;191.723;164.845;234.627;171.102;163.948;96.732;204.684;94.6809;228.817;94.234;268.145;101.831;162.489;111.445;176.529;111.216;196.193;110.323;237.308;113.451;258.76;116.579;275.742;122.389;208.259;154.12;200.215;151.885;221.219;152.779;211.834;163.505;212.728;184.062;212.728;206.408
0128;177.422;95.1278;235.967;97.3623;183.679;149.651;226.582;153.673;156.418;81.7205;191.723;75.4638;214.963;78.5922;257.866;84.8489;151.949;98.703;167.144;96.4685;186.361;95.1278;226.135;97.8092;248.928;100.044;264.569;102.725;200.215;132.221;193.958;132.221;211.834;133.562;204.684;144.288;203.79;165.739;201.555;188.978
0129;180.551;100.491;240.883;103.172;188.148;157.248;232.839;160.823;158.652;87.9772;193.064;83.5082;224.348;86.6365;263.229;90.6587;152.105;103.372;169.825;102.725;191.277;100.938;231.051;103.172;253.397;105.407;271.72;109.429;204.237;143.841;196.639;141.159;216.75;142.5;209.6;151.885;208.259;171.549;205.131;195.682
0130;177.422;104.96;237.755;108.982;184.126;159.482;231.498;164.845;154.63;93.3401;191.723;88.4242;221.219;89.7649;258.313;95.5747;149.196;107.726;164.909;107.194;187.701;105.854;227.029;108.088;250.715;111.663;268.145;114.345;202.002;148.757;192.617;145.181;214.516;146.075;206.025;158.589;204.684;172.89;202.896;202.833
0131;188.148;104.513;249.375;108.535;193.958;163.058;237.308;167.08;167.59;91.5525;206.025;88.8711;231.498;89.318;272.167;96.0216;157.484;106.171;176.082;106.3;198.874;105.407;238.649;108.982;262.782;111.663;278.424;114.345;213.175;145.628;204.237;143.841;226.135;145.181;216.303;159.482;214.516;174.23;210.494;202.386
0132;182.785;102.278;242.671;105.854;189.489;159.036;234.18;163.058;162.674;89.7649;197.98;87.9772;232.392;90.2118;265.91;94.234;153.032;104.431;172.06;104.96;193.958;104.066;234.18;106.3;253.844;108.982;272.167;113.004;208.259;145.181;199.321;142.053;220.772;143.394;211.387;156.354;211.387;170.208;209.153;201.045
0133;186.361;83.9551;245.799;87.5303;185.02;131.774;243.565;138.925;164.015;68.7602;201.555;62.0566;231.051;63.3973;267.251;73.6762;155.971;87.0834;172.506;85.7427;195.746;83.5082;236.414;87.0834;260.547;90.6587;274.401;93.3401;210.047;120.155;199.768;118.367;223.901;119.261;212.281;130.88;210.494;150.544;207.746;182.472
0134;176.975;106.3;238.202;108.982;184.573;167.08;231.945;168.868;156.766;93.1192;193.064;87.5303;223.901;91.5525;260.1;95.1278;149.714;110.323;165.803;109.429;188.595;106.3;231.945;108.982;252.056;111.216;268.592;113.451;203.343;149.651;195.746;149.204;214.516;147.863;207.365;161.717;206.918;179.593;208.259;207.302
0135;174.741;109.876;235.967;113.451;182.785;168.421;228.817;173.337;154.183;96.4685;189.489;92.8932;221.219;96.0216;259.653;98.703;147.926;114.792;165.356;112.11;186.361;111.216;226.582;113.451;248.481;116.132;268.145;120.602;198.874;154.12;192.17;150.991;214.069;151.885;204.684;165.739;204.684;180.487;202.449;209.089
0136;179.21;104.513;241.777;108.088;185.467;162.611;234.18;169.314;159.546;90.2118;196.193;86.1896;223.901;89.7649;266.357;96.4685;152.396;111.663;168.931;107.194;191.723;105.407;231.498;107.641;254.291;112.557;270.826;116.579;203.79;148.31;196.193;146.969;217.197;146.075;208.706;160.823;207.365;176.018;206.025;207.749
0137;180.104;104.513;241.33;108.535;188.595;158.142;232.392;163.058;159.099;91.9994;194.405;87.9772;225.688;90.6587;265.463;95.5747;151.949;110.77;169.825;107.194;191.277;104.96;231.498;108.535;253.397;110.77;271.72;118.367;205.131;146.075;195.746;143.841;217.644;145.181;209.6;158.142;207.365;171.102;204.237;200.598
0138;185.914;113.004;249.821;117.473;193.511;171.549;238.202;178.253;164.015;98.703;202.002;98.703;228.817;100.044;268.145;103.172;156.418;116.132;174.741;114.792;197.086;113.898;239.096;117.473;261.441;120.602;279.764;126.411;210.494;158.589;202.449;157.695;223.007;158.589;214.516;171.549;214.963;190.766;210.94;217.581
0139;184.126;114.345;247.587;117.473;189.936;168.421;236.414;174.23;162.674;101.384;200.662;99.1499;227.476;100.491;265.91;102.725;155.077;119.261;173.4;116.132;195.299;115.239;235.52;117.92;258.76;121.048;275.295;126.411;209.153;162.611;199.321;156.801;224.348;155.46;210.047;186.744;211.834;166.186;208.259;213.558
